    33.0   4977.6001   4977.6001   4977.5898   4977.5698   4977.5400   4977.4902   4977.4199   4977.3198   4977.1602   4976.9502   4976.6401   4976.2002   4975.5898   4974.6699   4973.4302   4971.5298   4968.8599   4964.8101   4958.6499   4949.6299   4934.5801   4912.6099   4875.3198   4818.1699   4732.2100   4632.9702
    33.5   4972.8901   4972.8799   4972.8701   4972.8599   4972.8301   4972.7798   4972.7100   4972.6099   4972.4502   4972.2402   4971.9399   4971.5000   4970.8901   4969.9902   4968.7500   4966.8599   4964.2100   4960.1802   4954.0400   4945.0601   4930.0498   4908.1299   4870.8901   4813.8101   4727.9199   4628.7500
    34.0   4967.2402   4967.2300   4967.2202   4967.2100   4967.1802   4967.1299   4967.0601   4966.9600   4966.8101   4966.5898   4966.2900   4965.8599   4965.2598   4964.3599   4963.1401   4961.2598   4958.6299   4954.6201   4948.5200   4939.5698   4924.6099   4902.7402   4865.5698   4808.5601   4722.7598   4623.6899
    34.5   4960.6499   4960.6499   4960.6401   4960.6201   4960.5898   4960.5400   4960.4702   4960.3701   4960.2202   4960.0098   4959.7100   4959.2798   4958.6899   4957.7998   4956.5898   4954.7300   4952.1099   4948.1401   4942.0601   4933.1602   4918.2500   4896.4502   4859.3599   4802.4399   4716.7402   4617.7900
    35.0   4953.1201   4953.1201   4953.1099   4953.0898   4953.0601   4953.0098   4952.9399   4952.8398   4952.6899   4952.4800   4952.1899   4951.7598   4951.1699   4950.2900   4949.1001   4947.2598   4944.6699   4940.7202   4934.6899   4925.8301   4910.9902   4889.2598   4852.2500   4795.4302   4709.8599   4611.0400
    35.5   4944.6602   4944.6499   4944.6401   4944.6299   4944.5898   4944.5498   4944.4702   4944.3701   4944.2300   4944.0200   4943.7300   4943.2998   4942.7202   4941.8599   4940.6699   4938.8501   4936.2900   4932.3701   4926.3799   4917.5898   4902.8101   4881.1602   4844.2500   4787.5400   4702.1201   4603.4502
    36.0   4935.2500   4935.2500   4935.2402   4935.2202   4935.1899   4935.1401   4935.0698   4934.9702   4934.8198   4934.6201   4934.3301   4933.9102   4933.3398   4932.4800   4931.3101   4929.5098   4926.9702   4923.1001   4917.1602   4908.4199   4893.7202   4872.1602   4835.3599   4778.7700   4693.5098   4595.0200
    36.5   4924.9102   4924.9102   4924.8999   4924.8799   4924.8398   4924.7900   4924.7202   4924.6201   4924.4800   4924.2700   4923.9902   4923.5698   4923.0098   4922.1602   4921.0098   4919.2402   4916.7300   4912.8999   4907.0000   4898.3398   4883.7100   4862.2500   4825.5698   4769.1201   4684.0400   4585.7402
    37.0   4913.8301   4913.8301   4913.8198   4913.7998   4913.7598   4913.7202   4913.6401   4913.5400   4913.3999   4913.2002   4912.9199   4912.5098   4911.9502   4911.1201   4909.9902   4908.2402   4905.7598   4901.9800   4896.1401   4887.5400   4873.0098   4851.6602   4815.1099   4758.8301   4673.8701   4575.7500
    37.5   4899.9502   4899.9502   4899.9399   4899.9199   4899.8799   4899.8398   4899.7598   4899.6602   4899.5200   4899.3198   4899.0400   4898.6401   4898.0898   4897.2700   4896.1602   4894.4302   4891.9902   4888.2598   4882.4902   4873.9702   4859.5498   4838.3301   4801.9399   4745.8599   4661.0801   4563.1699
    38.0   4883.0801   4883.0801   4883.0601   4883.0400   4883.0098   4882.9600   4882.8799   4882.7798   4882.6401   4882.4302   4882.1602   4881.7598   4881.2202   4880.4199   4879.3198   4877.6299   4875.2300   4871.5498   4865.8599   4857.4302   4843.1299   4822.0601   4785.8599   4730.0098   4645.4702   4547.8501
    38.5   4863.2100   4863.2100   4863.2002   4863.1699   4863.1299   4863.0801   4863.0098   4862.8999   4862.7598   4862.5498   4862.2798   4861.8901   4861.3599   4860.5601   4859.4902   4857.8198   4855.4702   4851.8398   4846.2402   4837.9102   4823.7500   4802.8501   4766.8799   4711.2900   4627.0601   4529.7900
    39.0   4840.3501   4840.3501   4840.3301   4840.3101   4840.2700   4840.2100   4840.1299   4840.0200   4839.8799   4839.6699   4839.3999   4839.0098   4838.4800   4837.7100   4836.6499   4835.0200   4832.7100   4829.1499   4823.6299   4815.4199   4801.4102   4780.7100   4744.9800   4689.7002   4605.8301   4508.9800
    39.5   4814.4902   4814.4902   4814.4702   4814.4502   4814.3999   4814.3501   4814.2598   4814.1499   4813.9902   4813.7900   4813.5200   4813.1299   4812.6099   4811.8501   4810.8101   4809.2100   4806.9502   4803.4600   4798.0400   4789.9600   4776.1201   4755.6401   4720.1802   4665.2300   4581.7998   4485.4199
    40.0   4785.6401   4785.6401   4785.6201   4785.5898   4785.5400   4785.4800   4785.3901   4785.2798   4785.1201   4784.9102   4784.6401   4784.2500   4783.7402   4782.9800   4781.9702   4780.4102   4778.2002   4774.7798   4769.4600   4761.5200   4747.8701   4727.6299   4692.4800   4637.8901   4554.9600   4459.1201
